0	SELECT COUNT(*) AS singer_count FROM singer_in_concert GROUP BY concert_id	SELECT count(*) FROM singer
0	SELECT airline FROM flights WHERE sourceairport = 'AHD' AND airline IN (SELECT airline FROM flights WHERE sourceairport = 'AHD')	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "AHD"
0	SELECT DISTINCT airline FROM flights WHERE sourceairport = 'AHD'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "AHD"
0	SELECT DISTINCT airline FROM flights WHERE destairport = 'AHD'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  "AHD"
0	SELECT DISTINCT airline FROM flights WHERE destairport = 'AHD'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  "AHD"
0	SELECT airline FROM flights WHERE destairport = 'APG' AND airline IN (SELECT airline FROM flights WHERE destairport = 'CVO')	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"
0	SELECT airline FROM (SELECT airline, COUNT(DISTINCT sourceairport) AS dep_count FROM flights WHERE sourceairport = 'APG' OR sourceairport = 'CVO' GROUP BY airline) AS sub WHERE sub.dep_count = 2	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"
0	SELECT DISTINCT airline FROM flights WHERE sourceairport = 'CVO' AND airline NOT IN (SELECT airline FROM flights WHERE sourceairport = 'APG')	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"
0	SELECT DISTINCT f1.airline FROM flights f1 WHERE f1.destairport = 'CVO' AND f1.airline NOT IN (SELECT f2.airline FROM flights f2 WHERE f2.sourceairport = 'APG')	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"
0	SELECT DISTINCT airline FROM flights WHERE airline IN (SELECT airline FROM flights GROUP BY airline HAVING COUNT(*) >= 10)	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
0	SELECT airline FROM (SELECT airline, COUNT(*) AS num_flights FROM flights GROUP BY airline) WHERE num_flights >= 10	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
0	SELECT airline FROM airlines WHERE airline IN (SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) < 200)	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
0	SELECT a.abbreviation FROM airlines a LEFT JOIN flights f ON a.airline = f.airline GROUP BY a.airline HAVING COUNT(f.airline) < 200	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
0	SELECT flights.flightno FROM flights, airlines WHERE flights.airline = airlines.abbreviation AND airlines.airline = 'United Airlines'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  "United Airlines"
0	SELECT flightno FROM flights WHERE EXISTS (SELECT * FROM airlines WHERE flights.airline = airlines.abbreviation AND airlines.airline = 'United Airlines')	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  "United Airlines"
1	SELECT flightno FROM flights WHERE sourceairport = 'APG'	SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  "APG"
1	SELECT f.flightno FROM flights f, airports a WHERE f.sourceairport = a.airportcode AND a.airportcode = 'APG'	SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  "APG"
0	SELECT flightno FROM flights WHERE destairport = 'APG' GROUP BY flightno	SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  "APG"
1	SELECT flightno FROM flights, airports WHERE flights.destairport = airports.airportcode AND airports.airportcode = 'APG'	SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  "APG"
0	SELECT flightno FROM flights WHERE sourceairport = (SELECT airportcode FROM airports WHERE city = 'Aberdeen' LIMIT 1)	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT flightno FROM flights, airports WHERE flights.sourceairport = airports.airportcode AND airports.city = 'Aberdeen'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT f.flightno FROM flights f INNER JOIN airports a ON f.destairport = a.airportcode WHERE a.city = 'Aberdeen'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
0	SELECT flightno FROM flights WHERE destairport = 'Aberdeen'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
0	SELECT COUNT(*) FROM flights WHERE destairport = (SELECT airportcode FROM airports WHERE city = 'Aberdeen') OR destairport = (SELECT airportcode FROM airports WHERE city = 'Abilene')	SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  "Aberdeen" OR T2.city  =  "Abilene"
1	SELECT COUNT(flights.flightno) FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city IN ('Aberdeen', 'Abilene')	SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  "Aberdeen" OR T2.city  =  "Abilene"
1	SELECT a.airportname FROM airports a LEFT JOIN flights f1 ON a.airportcode = f1.sourceairport LEFT JOIN flights f2 ON a.airportcode = f2.destairport WHERE f1.sourceairport IS NULL AND f2.destairport IS NULL	SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
0	SELECT airportname FROM airports WHERE airportcode NOT IN (SELECT sourceairport FROM flights EXCEPT SELECT destairport FROM flights)	SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
1	SELECT sum(1) FROM employee	SELECT count(*) FROM employee
1	SELECT COUNT(*) AS employee_count FROM employee	SELECT count(*) FROM employee
0	SELECT DISTINCT name FROM employee ORDER BY age	SELECT name FROM employee ORDER BY age
0	SELECT name FROM employee GROUP BY name, age ORDER BY age	SELECT name FROM employee ORDER BY age
1	SELECT city, COUNT(employee_id) AS num_employees FROM employee GROUP BY city ORDER BY num_employees	SELECT count(*) ,  city FROM employee GROUP BY city
1	SELECT city, COUNT(employee_id) FROM employee GROUP BY city	SELECT count(*) ,  city FROM employee GROUP BY city
0	SELECT DISTINCT e1.city FROM employee e1, employee e2 WHERE e1.age < 30 AND e1.city = e2.city AND e1.employee_id <> e2.employee_id	SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
1	SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(DISTINCT employee_id) > 1	SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
1	SELECT location, COUNT(DISTINCT shop_id) AS num_shops FROM shop GROUP BY location	SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION
0	SELECT s.location, num_shops FROM shop s INNER JOIN (SELECT location, COUNT(*) as num_shops FROM shop GROUP BY location) counts ON s.location = counts.location	SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION
1	SELECT s.manager_name, s.district FROM shop s INNER JOIN (SELECT MAX(number_products) AS max_products FROM shop) x ON s.number_products = x.max_products	SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1
1	SELECT manager_name, district FROM shop WHERE number_products = (SELECT MAX(number_products) FROM shop)	SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1
1	SELECT MIN(number_products) AS min_products, MAX(number_products) AS max_products FROM shop	SELECT min(Number_products) ,  max(Number_products) FROM shop
1	SELECT MIN(number_products) AS min_products, MAX(number_products) AS max_products FROM shop	SELECT min(Number_products) ,  max(Number_products) FROM shop
0	SELECT name, location, district FROM shop ORDER BY number_products DESC, name ASC, location DESC	SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC
0	SELECT name, location, district FROM shop ORDER BY number_products DESC OFFSET 5	SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC
1	SELECT name FROM shop WHERE number_products > (SELECT AVG(number_products) FROM shop) AND location IN (SELECT location FROM shop)	SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
1	SELECT name FROM shop WHERE number_products > (SELECT AVG(number_products) FROM shop)	SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
0	SELECT e.name FROM employee e, evaluation eval WHERE e.employee_id = eval.employee_id GROUP BY e.name ORDER BY COUNT(*) DESC LIMIT 1	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
1	SELECT e.name FROM employee e WHERE e.employee_id = (SELECT employee_id FROM evaluation GROUP BY employee_id ORDER BY COUNT(*) DESC LIMIT 1)	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
0	SELECT e.name FROM employee e WHERE EXISTS (SELECT 1 FROM evaluation WHERE employee_id = e.employee_id HAVING MAX(bonus))	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
1	SELECT e.name FROM employee e INNER JOIN evaluation ev ON e.employee_id = ev.employee_id ORDER BY ev.bonus DESC LIMIT 1	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
1	SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL	SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
0	SELECT name FROM employee WHERE NOT EXISTS (SELECT * FROM evaluation WHERE evaluation.employee_id = employee.employee_id) AND NOT EXISTS (SELECT * FROM hiring WHERE hiring.employee_id = employee.employee_id)	SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
1	SELECT s.name FROM shop s JOIN (SELECT shop_id, COUNT(employee_id) as emp_count FROM hiring GROUP BY shop_id ORDER BY emp_count DESC LIMIT 1) h ON s.shop_id = h.shop_id	SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
0	SELECT s.name FROM shop s WHERE (SELECT COUNT(employee_id) FROM hiring h WHERE h.shop_id = s.shop_id) = (SELECT MAX(emp_count) FROM (SELECT shop_id, COUNT(employee_id) as emp_count FROM hiring GROUP BY shop_id) AS counts) LIMIT 1	SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
1	SELECT name FROM shop WHERE NOT EXISTS (SELECT 1 FROM hiring WHERE hiring.shop_id = shop.shop_id AND employee_id IS NOT NULL)	SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
0	SELECT s.name FROM shop s LEFT JOIN hiring h ON s.shop_id = h.shop_id GROUP BY s.name HAVING COUNT(h.employee_id) = 0 AND COUNT(h.employee_id) = COUNT(h.is_full_time)	SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
0	SELECT shop.name, COUNT(*) as num_employees FROM hiring GROUP BY shop_id	SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name
1	SELECT shop.name, COUNT(hiring.employee_id) AS num_employees FROM shop INNER JOIN hiring ON shop.shop_id = hiring.shop_id GROUP BY shop.name	SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name
1	SELECT TOTAL(e.bonus) FROM evaluation e	SELECT sum(bonus) FROM evaluation
1	SELECT SUM(e.bonus) AS total_bonus_amount FROM evaluation AS e	SELECT sum(bonus) FROM evaluation
1	SELECT h.shop_id, h.employee_id, h.start_from, h.is_full_time FROM hiring AS h	SELECT * FROM hiring
1	SELECT * FROM hiring	SELECT * FROM hiring
0	SELECT s1.district FROM shop s1 JOIN shop s2 ON s1.district = s2.district WHERE s1.number_products < 3000 AND s2.number_products > 10000	SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
1	SELECT district FROM shop WHERE number_products < 3000 INTERSECT SELECT district FROM shop WHERE number_products > 10000 ORDER BY district	SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
0	SELECT COUNT(*) FROM shop GROUP BY location	SELECT count(DISTINCT LOCATION) FROM shop
0	SELECT DISTINCT COUNT( location ) FROM shop	SELECT count(DISTINCT LOCATION) FROM shop
0	SELECT COUNT(DISTINCT document_id) FROM paragraphs	SELECT count(*) FROM Documents
1	SELECT COUNT(*) AS document_count FROM documents	SELECT count(*) FROM Documents
1	SELECT document_id, document_name, document_description FROM documents	SELECT document_id ,  document_name ,  document_description FROM Documents
1	SELECT document_id, document_name, document_description FROM documents WHERE 1 = 1	SELECT document_id ,  document_name ,  document_description FROM Documents
0	SELECT documents.document_name, documents.template_id FROM documents WHERE document_description LIKE '%w%' LIMIT 1	SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE "%w%"
0	SELECT document_name, template_id FROM documents WHERE document_description LIKE '%w%' AND template_id = (SELECT template_id FROM templates)	SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE "%w%"
0	SELECT document_id, template_id, document_description FROM documents WHERE document_name = 'Robbin CV' AND template_id IN (SELECT template_id FROM templates WHERE template_type_code = 'CV')	SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  "Robbin CV"
1	SELECT document_id, template_id, document_description FROM documents WHERE document_name = 'Robbin CV'	SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  "Robbin CV"
1	SELECT COUNT(DISTINCT T.template_id) FROM templates T, documents D WHERE T.template_id = D.template_id	SELECT count(DISTINCT template_id) FROM Documents
1	SELECT COUNT(DISTINCT templates.template_id) AS num_templates_used FROM templates WHERE templates.template_id IN (SELECT DISTINCT template_id FROM documents)	SELECT count(DISTINCT template_id) FROM Documents
1	SELECT COUNT(*) FROM documents INNER JOIN templates ON documents.template_id = templates.template_id WHERE templates.template_type_code = 'PPT'	SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
1	SELECT COUNT(*) FROM documents INNER JOIN templates ON documents.template_id = templates.template_id WHERE templates.template_type_code = 'PPT'	SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
0	SELECT template_id, (SELECT COUNT(document_id) FROM documents d WHERE t.template_id = d.template_id) AS num_documents FROM templates t	SELECT template_id ,  count(*) FROM Documents GROUP BY template_id
0	SELECT template_id, (SELECT COUNT(*) FROM documents WHERE template_id = templates.template_id) AS num_documents FROM templates	SELECT template_id ,  count(*) FROM Documents GROUP BY template_id
1	SELECT templates.template_id, templates.template_type_code FROM templates JOIN documents ON documents.template_id = templates.template_id GROUP BY templates.template_id ORDER BY COUNT(*) DESC LIMIT 1	SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1
1	SELECT template_id, template_type_code FROM templates WHERE template_id IN (SELECT template_id FROM documents GROUP BY template_id ORDER BY COUNT(*) DESC LIMIT 1)	SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1
1	SELECT template_id FROM (SELECT template_id, COUNT(document_id) AS doc_count FROM documents GROUP BY template_id) WHERE doc_count > 1	SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1
0	SELECT template_id FROM templates WHERE template_id IN (SELECT template_id FROM documents GROUP BY template_id HAVING COUNT(*) > 1) AND date_effective_to IS NULL	SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1
1	SELECT t.template_id FROM templates t LEFT JOIN documents d ON t.template_id = d.template_id WHERE d.document_id IS NULL	SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents
1	SELECT template_id FROM templates WHERE NOT EXISTS (SELECT * FROM documents WHERE documents.template_id = templates.template_id)	SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents
0	SELECT COUNT(*) FROM templates GROUP BY template_id	SELECT count(*) FROM Templates
1	SELECT COUNT(*) AS template_count FROM templates	SELECT count(*) FROM Templates
1	SELECT DISTINCT template_id, version_number, template_type_code FROM templates	SELECT template_id ,  version_number ,  template_type_code FROM Templates
1	SELECT DISTINCT template_id, version_number, template_type_code FROM templates	SELECT template_id ,  version_number ,  template_type_code FROM Templates
0	SELECT template_type_code FROM templates WHERE template_id IN (SELECT DISTINCT template_id FROM documents)	SELECT DISTINCT template_type_code FROM Templates
0	SELECT template_type_code FROM templates WHERE template_type_code IN (SELECT template_type_code FROM ref_template_types)	SELECT DISTINCT template_type_code FROM Templates
1	SELECT template_id FROM templates WHERE template_type_code IN ('PP', 'PPT')	SELECT template_id FROM Templates WHERE template_type_code  =  "PP" OR template_type_code  =  "PPT"
0	SELECT template_id FROM templates WHERE template_type_code = 'PP' INTERSECT SELECT template_id FROM templates WHERE template_type_code = 'PPT'	SELECT template_id FROM Templates WHERE template_type_code  =  "PP" OR template_type_code  =  "PPT"
0	SELECT COUNT(*) FROM templates INNER JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE template_type_description = 'CV'	SELECT count(*) FROM Templates WHERE template_type_code  =  "CV"
0	SELECT COUNT(*) FROM templates WHERE template_type_code = (SELECT template_type_code FROM ref_template_types WHERE template_type_description = 'CV')	SELECT count(*) FROM Templates WHERE template_type_code  =  "CV"
1	SELECT templates.version_number, templates.template_type_code FROM templates WHERE templates.version_number > 5	SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5
0	SELECT DISTINCT version_number, template_type_code FROM templates WHERE version_number > 5	SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5
0	SELECT template_type_code, (SELECT COUNT(template_id) FROM templates WHERE template_type_code = rt.template_type_code) AS num_templates FROM ref_template_types rt	SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code
0	SELECT tt.template_type_code, (SELECT COUNT(template_id) FROM templates t WHERE t.template_type_code = tt.template_type_code) as num_templates FROM ref_template_types tt	SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code
0	SELECT template_type_code, COUNT(template_id) AS template_count FROM templates GROUP BY template_type_code HAVING COUNT(template_id) = (SELECT MAX(template_count) FROM (SELECT template_type_code, COUNT(template_id) AS template_count FROM templates GROUP BY template_type_code))	SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1
1	SELECT template_type_code FROM (SELECT template_type_code, COUNT(*) as template_count FROM templates GROUP BY template_type_code ORDER BY template_count DESC) LIMIT 1	SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1
0	SELECT template_type_code FROM templates WHERE template_type_code IN (SELECT template_type_code FROM templates GROUP BY template_type_code HAVING COUNT(template_id) < 3)	SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3
1	SELECT template_type_code FROM ref_template_types WHERE template_type_code IN (SELECT template_type_code FROM templates GROUP BY template_type_code HAVING COUNT(template_id) < 3)	SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3
1	SELECT MIN(version_number) AS smallest_version, template_type_code FROM templates	SELECT min(Version_Number) ,  template_type_code FROM Templates
0	SELECT MIN(version_number) AS min_version, template_type_code FROM templates GROUP BY template_type_code	SELECT min(Version_Number) ,  template_type_code FROM Templates
0	SELECT template_type_code FROM templates WHERE template_id = (SELECT template_id FROM documents WHERE document_name = 'Data base') LIMIT 1	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  "Data base"
1	SELECT template_type_code FROM documents JOIN templates USING (template_id) WHERE document_name = 'Data base'	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  "Data base"
1	SELECT document_name FROM documents WHERE template_id IN (SELECT template_id FROM templates WHERE template_type_code = 'BK') GROUP BY document_name	SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  "BK"
1	SELECT document_name FROM documents WHERE template_id IN (SELECT template_id FROM templates WHERE template_type_code = 'BK')	SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  "BK"
0	SELECT template_type_code, (SELECT COUNT(*) FROM documents WHERE documents.template_id = templates.template_id) AS document_count FROM templates GROUP BY template_type_code	SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code
0	SELECT template_type_code, (SELECT COUNT(*) FROM documents d WHERE d.template_id = t.template_id) AS num_documents FROM templates t	SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code
0	SELECT template_type_code FROM templates WHERE template_id IN (SELECT template_id FROM documents GROUP BY template_id ORDER BY COUNT(document_id) DESC LIMIT 1)	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1
0	SELECT template_type_code FROM (SELECT t.template_type_code, COUNT(*) AS doc_count FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_type_code) ORDER BY doc_count DESC LIMIT 1	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1
0	SELECT template_type_code FROM ref_template_types WHERE template_type_code NOT IN (SELECT template_id FROM documents) AND template_type_code NOT IN (SELECT template_type_code FROM templates)	SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id
0	SELECT template_type_code FROM ref_template_types WHERE template_type_code NOT IN (SELECT template_type_code FROM templates)	SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id
1	SELECT template_type_code, template_type_description FROM ref_template_types	SELECT template_type_code ,  template_type_description FROM Ref_template_types
1	SELECT template_type_code, template_type_description FROM ref_template_types	SELECT template_type_code ,  template_type_description FROM Ref_template_types
1	SELECT template_type_description FROM ref_template_types WHERE template_type_code = 'AD' GROUP BY template_type_description	SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  "AD"
1	SELECT template_type_description FROM ref_template_types rt WHERE rt.template_type_code = 'AD'	SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  "AD"
1	SELECT template_type_code FROM ref_template_types WHERE template_type_description = 'Book' GROUP BY template_type_code	SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  "Book"
0	SELECT RTT.template_type_code FROM ref_template_types RTT JOIN templates T ON RTT.template_type_code = T.template_type_code WHERE RTT.template_type_description = 'Book'	SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  "Book"
0	SELECT DISTINCT template_type_description FROM ref_template_types JOIN templates ON ref_template_types.template_type_code = templates.template_type_code JOIN documents ON templates.template_id = documents.template_id JOIN paragraphs ON documents.document_id = paragraphs.document_id	SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID
0	SELECT DISTINCT template_type_description FROM ( SELECT t.template_type_description FROM templates t JOIN documents d ON t.template_id = d.template_id )	SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID
1	SELECT template_id FROM templates WHERE template_type_code IN (SELECT template_type_code FROM ref_template_types WHERE template_type_description = 'Presentation')	SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  "Presentation"
0	SELECT template_id FROM templates WHERE template_type_code = (SELECT template_type_code FROM ref_template_types WHERE template_type_description = 'Presentation') DISTINCT	SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  "Presentation"
1	SELECT (SELECT COUNT(*) FROM paragraphs) AS total_paragraphs	SELECT count(*) FROM Paragraphs
1	SELECT TOTAL_COUNT FROM (SELECT COUNT(*) AS TOTAL_COUNT FROM paragraphs)	SELECT count(*) FROM Paragraphs
1	SELECT COUNT(*) FROM documents d, paragraphs p WHERE d.document_id = p.document_id AND d.document_name = 'Summer Show'	SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show'
