0	SELECT COUNT(*) AS singer_count FROM singer_in_concert	SELECT count(*) FROM singer
0	SELECT COUNT(*) FROM flights WHERE airline IN (SELECT airline FROM airlines WHERE abbreviation = 'JetBlue Airways')	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = "JetBlue Airways"
0	SELECT COUNT(*) FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.airline = 'JetBlue Airways'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = "JetBlue Airways"
0	SELECT count(*) FROM airlines JOIN flights ON airlines.airline = flights.airline JOIN airports ON flights.destairport = airports.airportcode WHERE airlines.airline = 'United Airlines' AND airports.airportname = 'Airport ASY'	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.DestAirport  =  "ASY"
0	SELECT COUNT(*) FROM flights WHERE airline = 'United Airlines' AND destairport = 'ASY' EXCEPT SELECT COUNT(*) FROM flights WHERE airline = 'United Airlines' AND destairport = 'ASY' LIMIT 1	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.DestAirport  =  "ASY"
0	SELECT COUNT(*) FROM flights WHERE airline LIKE 'United Airlines' AND sourceairport LIKE 'AHD'	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.SourceAirport  =  "AHD"
0	SELECT COUNT(*) FROM flights WHERE airline = 'United Airlines' AND sourceairport = 'AHD' HAVING COUNT(*) > 0	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.SourceAirport  =  "AHD"
0	SELECT count(*) FROM flights, airports WHERE airline = 'United Airlines' AND destairport = airportcode AND airportname = 'Aberdeen'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRLINES AS T3 ON T3.uid  =  T1.Airline WHERE T2.City  =  "Aberdeen" AND T3.Airline  =  "United Airlines"
0	SELECT COUNT(*) FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airline = 'United Airlines' AND airports.city = 'Aberdeen'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRLINES AS T3 ON T3.uid  =  T1.Airline WHERE T2.City  =  "Aberdeen" AND T3.Airline  =  "United Airlines"
0	SELECT city, COUNT(*) AS num_arriving_flights FROM airports JOIN flights ON airports.airportcode = flights.destairport GROUP BY city ORDER BY num_arriving_flights DESC LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1
0	SELECT city FROM ( SELECT city, COUNT(destairport) AS dest_count FROM flights JOIN airports ON flights.destairport = airports.airportcode GROUP BY city ) a ORDER BY dest_count DESC LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1
0	SELECT city, COUNT(sourceairport) AS num_departing_flights FROM airports JOIN flights USING (airportcode) GROUP BY city ORDER BY num_departing_flights DESC LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1
0	SELECT a.city, COUNT(f.sourceairport) AS freq FROM flights f INNER JOIN airports a ON f.sourceairport = a.airportcode GROUP BY f.sourceairport ORDER BY freq DESC LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1
0	SELECT destairport, COUNT(*) AS num_flights FROM flights GROUP BY destairport ORDER BY num_flights DESC LIMIT 1	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1
0	SELECT A.airportcode FROM (SELECT destairport, COUNT(*) AS num_flights FROM flights GROUP BY destairport ORDER BY num_flights DESC LIMIT 1) A	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1
0	SELECT airportcode FROM (SELECT destairport, COUNT(*) as cnt FROM flights GROUP BY destairport ORDER BY cnt LIMIT 1) AS subquery	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1
0	SELECT a.airportcode FROM airports a JOIN flights f ON a.airportcode = f.destairport GROUP BY a.airportcode ORDER BY COUNT(*) ASC LIMIT 1	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1
0	SELECT a1.airline FROM (SELECT airline, COUNT(*) AS flight_count FROM flights GROUP BY airline) a1 LEFT JOIN (SELECT airline, COUNT(*) AS flight_count FROM flights GROUP BY airline) a2 ON a1.flight_count < a2.flight_count WHERE a2.airline IS NULL	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1
0	SELECT airline FROM (SELECT airline, RANK() OVER (ORDER BY COUNT(*) DESC) AS flight_rank FROM flights GROUP BY airline) AS ranked_flights WHERE flight_rank = 1	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1
0	SELECT abbreviation, country FROM airlines WHERE uid = (SELECT uid FROM airlines WHERE airline = (SELECT airline FROM (SELECT airline, COUNT(*) as cnt FROM flights GROUP BY airline ORDER BY cnt LIMIT 1)))	SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1
0	SELECT abbreviation, country FROM airlines WHERE uid = ( SELECT uid FROM airlines JOIN flights ON flights.airline = airlines.airline GROUP BY airline ORDER BY COUNT(*) LIMIT 1 )	SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1
0	SELECT airline FROM flights WHERE sourceairport = 'AHD'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "AHD"
0	SELECT airline FROM flights, airports WHERE flights.sourceairport = airports.airportcode AND sourceairport = 'AHD'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "AHD"
0	SELECT DISTINCT a.airline FROM flights f LEFT JOIN airlines a ON f.airline = a.airline WHERE f.destairport = 'AHD'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  "AHD"
0	SELECT DISTINCT a.airline FROM flights AS f INNER JOIN airlines AS a ON f.airline = a.airline WHERE f.destairport = 'AHD'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  "AHD"
0	SELECT airline FROM flights WHERE destairport = 'APG' AND airline IN (SELECT airline FROM flights WHERE destairport = 'CVO')	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"
0	SELECT a1.airline FROM airlines a1 JOIN flights f1 ON a1.airline = f1.airline JOIN flights f2 ON a1.airline = f2.airline WHERE f1.sourceairport = 'APG' AND f2.sourceairport = 'CVO'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"
0	SELECT DISTINCT airline FROM flights WHERE sourceairport = 'CVO' EXCEPT SELECT airline FROM flights WHERE sourceairport = 'APG'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"
0	SELECT DISTINCT f.airline FROM flights f LEFT JOIN flights f2 ON f.airline = f2.airline AND f2.sourceairport = 'APG' WHERE f.destairport = 'CVO' AND f2.sourceairport IS NULL	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"
0	SELECT airline FROM flights GROUP BY airline HAVING EXISTS (SELECT * FROM flights AS f2 WHERE f2.airline = flights.airline HAVING COUNT(*) >= 10)	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
0	SELECT DISTINCT airline FROM flights WHERE airline IN (SELECT airline FROM flights GROUP BY airline HAVING COUNT(*) >= 10)	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
0	SELECT airline FROM airlines WHERE airline IN (SELECT airline FROM flights GROUP BY airline HAVING COUNT(flightno) < 200)	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
0	SELECT abbreviation FROM airlines a WHERE NOT EXISTS (SELECT * FROM flights f WHERE f.airline = a.airline GROUP BY f.airline HAVING COUNT(*) >= 200)	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
1	SELECT f.flightno FROM flights f, airlines a WHERE f.airline = a.uid AND a.airline = 'United Airlines'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  "United Airlines"
0	SELECT flightno FROM flights INNER JOIN airlines ON flights.airline = airlines.abbreviation WHERE airlines.airline = 'United Airlines'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  "United Airlines"
0	SELECT f.flightno FROM flights f INNER JOIN airports a ON f.sourceairport = a.airportcode WHERE a.airportname = 'APG'	SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  "APG"
1	SELECT flightno FROM flights JOIN airports ON flights.sourceairport = airports.airportcode WHERE airports.airportcode = 'APG'	SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  "APG"
0	SELECT flightno FROM flights WHERE destairport IN (SELECT airportcode FROM airports WHERE airportname = 'APG')	SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  "APG"
1	SELECT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.airportcode = 'APG'	SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  "APG"
0	SELECT flightno FROM flights WHERE sourceairport = (SELECT airportcode FROM airports WHERE city = 'Aberdeen') ORDER BY flightno	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT flightno FROM flights, airports WHERE flights.sourceairport = airports.airportcode AND airports.city = 'Aberdeen'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT flightno FROM flights WHERE EXISTS (SELECT * FROM airports WHERE airports.airportcode = flights.destairport AND city = 'Aberdeen')	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
0	SELECT DISTINCT flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen'	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT COUNT(*) FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE city IN ('Aberdeen', 'Abilene')	SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  "Aberdeen" OR T2.city  =  "Abilene"
1	SELECT COUNT(*) FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen' OR airports.city = 'Abilene'	SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  "Aberdeen" OR T2.city  =  "Abilene"
1	SELECT airportname FROM airports WHERE airportcode NOT IN (SELECT sourceairport FROM flights) AND airportcode NOT IN (SELECT destairport FROM flights)	SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
1	SELECT airportname FROM airports WHERE NOT EXISTS (SELECT * FROM flights WHERE sourceairport = airportcode) AND NOT EXISTS (SELECT * FROM flights WHERE destairport = airportcode)	SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
0	SELECT EXISTS (SELECT 1 FROM employee limit 1)	SELECT count(*) FROM employee
0	SELECT MAX(employee_id) FROM employee	SELECT count(*) FROM employee
0	SELECT name FROM employee ORDER BY age ASC, name	SELECT name FROM employee ORDER BY age
1	SELECT name FROM employee ORDER BY age	SELECT name FROM employee ORDER BY age
1	SELECT DISTINCT city, COUNT(employee_id) AS num_employees FROM employee GROUP BY city	SELECT count(*) ,  city FROM employee GROUP BY city
1	SELECT city, (SELECT COUNT(*) FROM employee WHERE city = e.city) as employee_count FROM employee e GROUP BY city	SELECT count(*) ,  city FROM employee GROUP BY city
1	SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1	SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
1	SELECT DISTINCT e.city FROM employee e JOIN employee e2 ON e.city = e2.city AND e.age < 30 AND e2.age < 30 AND e.employee_id <> e2.employee_id	SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
1	SELECT location, COUNT(*) AS num_shops FROM shop GROUP BY location	SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION
0	SELECT s.location, num_shops FROM shop s INNER JOIN (SELECT location, COUNT(*) as num_shops FROM shop GROUP BY location) counts ON s.location = counts.location	SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION
1	SELECT manager_name, district FROM shop WHERE number_products = (SELECT MAX(number_products) FROM shop)	SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1
0	SELECT manager_name, district FROM shop WHERE number_products = (SELECT MAX(number_products) FROM shop) FETCH FIRST ROW ONLY	SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1
0	SELECT MIN(number_products) FROM shop	SELECT min(Number_products) ,  max(Number_products) FROM shop
0	SELECT MIN(number_products) FROM shop	SELECT min(Number_products) ,  max(Number_products) FROM shop
0	SELECT name, location, district FROM shop ORDER BY number_products DESC, name ASC, location DESC	SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC
0	SELECT name, location, district FROM shop ORDER BY number_products DESC OFFSET 5	SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC
1	SELECT name FROM shop WHERE number_products > (SELECT AVG(number_products) FROM shop) AND location IN (SELECT location FROM shop)	SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
1	SELECT name FROM shop WHERE number_products > (SELECT AVG(number_products) FROM shop) AND location IS NOT NULL ORDER BY name	SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
1	SELECT name FROM employee WHERE employee_id = ( SELECT employee_id FROM ( SELECT employee_id, COUNT(*) as awards_count FROM evaluation GROUP BY employee_id ORDER BY awards_count DESC LIMIT 1 ) )	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
1	SELECT name FROM employee WHERE employee_id = (SELECT employee_id FROM evaluation GROUP BY employee_id HAVING COUNT(*) = (SELECT MAX(c) FROM (SELECT COUNT(*) as c FROM evaluation GROUP BY employee_id)))	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
0	SELECT e.name FROM employee e WHERE EXISTS (SELECT 1 FROM evaluation WHERE employee_id = e.employee_id ORDER BY bonus DESC LIMIT 1)	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
1	SELECT e.name FROM employee e JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.bonus = (SELECT MAX(bonus) FROM evaluation)	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
1	SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL	SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
1	SELECT e.name FROM employee e LEFT JOIN evaluation ev ON e.employee_id = ev.employee_id WHERE ev.employee_id IS NULL	SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
0	SELECT name FROM shop WHERE shop_id = (SELECT shop_id FROM hiring GROUP BY shop_id ORDER BY COUNT(employee_id) DESC LIMIT 1 OFFSET 0 FETCH NEXT ROW ONLY)	SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
0	SELECT name FROM shop GROUP BY shop_id ORDER BY COUNT(employee_id) DESC LIMIT 1	SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
0	SELECT DISTINCT s.name FROM shop s LEFT JOIN hiring h ON s.shop_id = h.shop_id WHERE h.shop_id IS NULL	SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
1	SELECT s.name FROM shop s WHERE NOT EXISTS (SELECT 1 FROM hiring h WHERE h.shop_id = s.shop_id)	SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
1	SELECT shop.name, COUNT(*) as num_employees FROM hiring JOIN shop ON hiring.shop_id = shop.shop_id GROUP BY shop.name	SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name
1	SELECT name, COUNT(employee_id) AS num_employees FROM hiring INNER JOIN shop ON shop.shop_id = hiring.shop_id GROUP BY shop.name	SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name
1	SELECT SUM(e.bonus) FROM evaluation e	SELECT sum(bonus) FROM evaluation
1	SELECT total_bonus_amount FROM (SELECT SUM(bonus) AS total_bonus_amount FROM evaluation)	SELECT sum(bonus) FROM evaluation
1	SELECT shop_id, employee_id, start_from, is_full_time FROM hiring	SELECT * FROM hiring
1	SELECT shop_id, employee_id, start_from, is_full_time FROM hiring	SELECT * FROM hiring
0	SELECT district FROM shop WHERE (number_products < 3000 AND district IN (SELECT district FROM shop WHERE number_products > 10000))	SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
0	SELECT district FROM shop WHERE number_products < 3000 AND district IN (SELECT district FROM shop WHERE number_products > 10000) LIMIT 10	SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
0	SELECT COUNT(DISTINCT district) FROM shop	SELECT count(DISTINCT LOCATION) FROM shop
1	SELECT COUNT(DISTINCT location) FROM shop	SELECT count(DISTINCT LOCATION) FROM shop
1	SELECT COUNT(DISTINCT document_id) FROM (SELECT document_id FROM documents UNION SELECT document_id FROM paragraphs)	SELECT count(*) FROM Documents
0	SELECT COUNT(*) AS document_count FROM documents GROUP BY document_id HAVING COUNT(*) > 0	SELECT count(*) FROM Documents
1	SELECT document_id, document_name, document_description FROM documents	SELECT document_id ,  document_name ,  document_description FROM Documents
1	SELECT document_id, document_name, document_description FROM documents WHERE document_description IS NOT NULL	SELECT document_id ,  document_name ,  document_description FROM Documents
1	SELECT document_name, template_id FROM documents WHERE document_description LIKE '%w%'	SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE "%w%"
1	SELECT document_name, templates.template_id FROM documents INNER JOIN templates ON documents.template_id = templates.template_id WHERE document_description LIKE '%w%'	SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE "%w%"
1	SELECT d.document_id, d.template_id, d.document_description FROM documents d WHERE d.document_name = 'Robbin CV'	SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  "Robbin CV"
1	SELECT document_id, template_id, document_description FROM documents WHERE document_name = 'Robbin CV'	SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  "Robbin CV"
0	SELECT COUNT(DISTINCT template_id) FROM (SELECT template_id FROM documents UNION SELECT template_id FROM templates)	SELECT count(DISTINCT template_id) FROM Documents
1	SELECT COUNT(DISTINCT templates.template_id) AS num_templates_used FROM templates JOIN documents ON documents.template_id = templates.template_id	SELECT count(DISTINCT template_id) FROM Documents
0	SELECT COUNT(*) FROM documents WHERE template_id = (SELECT template_id FROM templates WHERE template_type_code = 'PPT')	SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
1	SELECT COUNT(*) FROM documents WHERE template_id IN (SELECT template_id FROM templates WHERE template_type_code = 'PPT')	SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
0	SELECT t.template_id, (SELECT COUNT(*) FROM documents WHERE template_id = t.template_id) AS num_documents FROM templates t	SELECT template_id ,  count(*) FROM Documents GROUP BY template_id
0	SELECT template_id, (SELECT COUNT(*) FROM documents WHERE template_id = templates.template_id) AS num_documents FROM templates	SELECT template_id ,  count(*) FROM Documents GROUP BY template_id
0	SELECT t.template_id, t.template_type_code FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id HAVING COUNT(*) = ( SELECT COUNT(*) FROM documents GROUP BY template_id ORDER BY COUNT(*) DESC LIMIT 1 )	SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1
0	SELECT template_id, template_type_code FROM templates GROUP BY template_id, template_type_code ORDER BY COUNT(*) DESC LIMIT 1	SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1
1	SELECT template_id FROM templates WHERE template_id IN (SELECT template_id FROM documents GROUP BY template_id HAVING COUNT(document_id) > 1)	SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1
1	SELECT template_id FROM (SELECT template_id, COUNT(*) AS doc_count FROM documents GROUP BY template_id HAVING COUNT(*) > 1 ) AS subquery	SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1
1	SELECT template_id FROM templates WHERE template_id NOT IN (SELECT DISTINCT template_id FROM documents)	SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents
1	SELECT template_id FROM templates WHERE NOT EXISTS (SELECT * FROM documents WHERE documents.template_id = templates.template_id)	SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents
1	SELECT COUNT(*) FROM (SELECT DISTINCT template_id FROM templates)	SELECT count(*) FROM Templates
1	SELECT SUM(1) FROM templates	SELECT count(*) FROM Templates
1	SELECT template_id, version_number, template_type_code FROM templates	SELECT template_id ,  version_number ,  template_type_code FROM Templates
1	SELECT template_id, version_number, template_type_code FROM templates	SELECT template_id ,  version_number ,  template_type_code FROM Templates
0	SELECT DISTINCT templates.template_type_code FROM templates INNER JOIN documents ON templates.template_id = documents.template_id	SELECT DISTINCT template_type_code FROM Templates
0	SELECT template_type_code FROM templates WHERE template_type_code IN (SELECT template_type_code FROM ref_template_types)	SELECT DISTINCT template_type_code FROM Templates
1	SELECT DISTINCT template_id FROM templates WHERE template_type_code = 'PP' OR template_type_code = 'PPT'	SELECT template_id FROM Templates WHERE template_type_code  =  "PP" OR template_type_code  =  "PPT"
1	SELECT DISTINCT template_id FROM templates WHERE template_type_code = 'PP' OR template_type_code = 'PPT'	SELECT template_id FROM Templates WHERE template_type_code  =  "PP" OR template_type_code  =  "PPT"
0	SELECT COUNT(*) FROM templates INNER JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE template_type_description = 'CV'	SELECT count(*) FROM Templates WHERE template_type_code  =  "CV"
1	SELECT COUNT(DISTINCT template_id) FROM templates WHERE template_type_code = 'CV'	SELECT count(*) FROM Templates WHERE template_type_code  =  "CV"
1	SELECT version_number, template_type_code FROM templates WHERE version_number > 5 ORDER BY version_number	SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5
0	SELECT version_number, template_type_code FROM templates WHERE version_number > 5 UNION SELECT version_number, template_type_code FROM templates WHERE template_type_code IN (SELECT template_type_code FROM documents)	SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5
0	SELECT template_type_code, (SELECT COUNT(template_id) FROM templates WHERE templates.template_type_code = ref_template_types.template_type_code) AS num_templates FROM ref_template_types	SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code
